Date,Close,Volume,Open,High,Low,stock
11/13/2020,$335.03 ,2393997,$330.30 ,$336.11 ,$327.34 ,MA
11/12/2020,$328.29 ,3208585,$329.06 ,$333.09 ,$326.30 ,MA
11/11/2020,$332.39 ,2969922,$337.41 ,$337.70 ,$331.07 ,MA
11/10/2020,$334.78 ,5330365,$339.99 ,$345.86 ,$333.44 ,MA
11/9/2020,$344.56 ,10933690,$346.92 ,$357 ,$340.90 ,MA
11/6/2020,$313.64 ,2978524,$315.98 ,$316.49 ,$310.09 ,MA
11/5/2020,$316.53 ,3794406,$315.14 ,$319.35 ,$313.58 ,MA
11/4/2020,$307.20 ,4790140,$305.09 ,$312.72 ,$302.24 ,MA
11/3/2020,$295.39 ,4097715,$294.45 ,$300.34 ,$291.78 ,MA
11/2/2020,$289.97 ,5095018,$294.24 ,$294.84 ,$288.12 ,MA
10/30/2020,$288.64 ,6893575,$289.85 ,$291.85 ,$281.20 ,MA
10/29/2020,$293.18 ,9582260,$293.20 ,$295.30 ,$287.55 ,MA
10/28/2020,$291.38 ,11518250,$301.69 ,$302 ,$288.60 ,MA
10/27/2020,$317.11 ,4314917,$318.90 ,$319.56 ,$312.36 ,MA
10/26/2020,$318.06 ,5173344,$326.41 ,$327.24 ,$314.23 ,MA
10/23/2020,$329.61 ,2945459,$335.69 ,$335.69 ,$328.31 ,MA
10/22/2020,$333.60 ,2256296,$333.37 ,$335.38 ,$329.25 ,MA
10/21/2020,$333.42 ,2725252,$332.49 ,$336.32 ,$331.30 ,MA
10/20/2020,$331.72 ,2679689,$333.04 ,$336.80 ,$331.68 ,MA
10/19/2020,$331.67 ,2937563,$340.12 ,$341.30 ,$330.43 ,MA
10/16/2020,$339.40 ,3326354,$340 ,$344.98 ,$339.23 ,MA
10/15/2020,$338.57 ,3728078,$338.30 ,$339.61 ,$332.82 ,MA
10/14/2020,$342.70 ,2234659,$345.76 ,$347.19 ,$341.19 ,MA
10/13/2020,$345.84 ,2523751,$351.43 ,$351.50 ,$345.02 ,MA
10/12/2020,$352.04 ,2943192,$355 ,$355 ,$350.82 ,MA
10/9/2020,$352.39 ,3116763,$347.99 ,$353.36 ,$347 ,MA
10/8/2020,$345.15 ,1991848,$345.01 ,$347.69 ,$344.24 ,MA
10/7/2020,$343.90 ,3068268,$341.78 ,$344.65 ,$340.34 ,MA
10/6/2020,$337.43 ,2553410,$342.06 ,$346.36 ,$336.22 ,MA
10/5/2020,$343.25 ,2081554,$341.68 ,$343.25 ,$338.97 ,MA
10/2/2020,$338.83 ,2184840,$338.27 ,$342.61 ,$336.01 ,MA
10/1/2020,$343.37 ,2503643,$342.24 ,$346.70 ,$340.28 ,MA
9/30/2020,$338.17 ,3285410,$336.70 ,$343.65 ,$336.42 ,MA
9/29/2020,$336.23 ,2703855,$338.39 ,$340.72 ,$335.82 ,MA
9/28/2020,$338.39 ,3122503,$336.61 ,$340.57 ,$335.81 ,MA
9/25/2020,$331.78 ,3077606,$325.65 ,$333.48 ,$322.10 ,MA
9/24/2020,$328.21 ,3706328,$323.20 ,$330.78 ,$321.18 ,MA
9/23/2020,$324.53 ,2893892,$334.84 ,$335.17 ,$323.47 ,MA
9/22/2020,$335.31 ,3375282,$329.51 ,$336.03 ,$325.11 ,MA
9/21/2020,$327.85 ,4466047,$329.47 ,$331.67 ,$320.81 ,MA
9/18/2020,$335.26 ,4006023,$338.21 ,$341.14 ,$333.37 ,MA
9/17/2020,$339.43 ,3713239,$337.14 ,$343.72 ,$336 ,MA
9/16/2020,$341.85 ,3049084,$341.28 ,$346.04 ,$339.79 ,MA
9/15/2020,$339.14 ,2396398,$342.74 ,$343.93 ,$338.53 ,MA
9/14/2020,$338.60 ,3416441,$334.97 ,$340 ,$334.02 ,MA
9/11/2020,$330.15 ,2920670,$334.71 ,$334.71 ,$327.31 ,MA
9/10/2020,$332.88 ,2845917,$342.50 ,$345.13 ,$331.14 ,MA
9/9/2020,$339.64 ,3344928,$337.39 ,$342.76 ,$332.37 ,MA
9/8/2020,$329.88 ,4425652,$328.76 ,$335.71 ,$326.90 ,MA
9/4/2020,$335.01 ,6571423,$343 ,$346.99 ,$326.55 ,MA
9/3/2020,$343.84 ,6297442,$358.47 ,$358.94 ,$341.26 ,MA
9/2/2020,$360.70 ,4127221,$357.39 ,$361.60 ,$356.28 ,MA
9/1/2020,$356.90 ,4412230,$357.71 ,$359.44 ,$353.56 ,MA
8/31/2020,$358.19 ,3948240,$366.63 ,$366.63 ,$357.69 ,MA
8/28/2020,$366.12 ,3544720,$357.48 ,$367.25 ,$356.16 ,MA
8/27/2020,$356 ,3811724,$351.73 ,$358 ,$350.58 ,MA
8/26/2020,$351.02 ,3511970,$348 ,$352.29 ,$345.50 ,MA
8/25/2020,$347.66 ,2862965,$344.71 ,$348.46 ,$343.33 ,MA
8/24/2020,$343.64 ,2753906,$339.36 ,$343.83 ,$338.75 ,MA
8/21/2020,$337.10 ,2681080,$338 ,$338.80 ,$335.97 ,MA
8/20/2020,$337.32 ,2966407,$330.19 ,$338 ,$330.19 ,MA
8/19/2020,$332.40 ,3420991,$330.04 ,$334.46 ,$330 ,MA
8/18/2020,$331 ,3022140,$330.20 ,$331.40 ,$326.35 ,MA
8/17/2020,$330.23 ,2904051,$327 ,$331.23 ,$326.68 ,MA
8/14/2020,$326.80 ,1444904,$325.67 ,$327.64 ,$324.81 ,MA
8/13/2020,$326.19 ,2527126,$325.93 ,$329.83 ,$325.62 ,MA
8/12/2020,$327.63 ,3126682,$328.66 ,$331.40 ,$326.20 ,MA
8/11/2020,$328.54 ,5273319,$325 ,$334.55 ,$323.58 ,MA
8/10/2020,$322.88 ,3752382,$327.19 ,$329.74 ,$321.86 ,MA
8/7/2020,$328.02 ,3662668,$328 ,$328.33 ,$323.93 ,MA
8/6/2020,$330.14 ,4839813,$327.40 ,$331.22 ,$325.90 ,MA
8/5/2020,$328 ,5799100,$316.37 ,$329.68 ,$315.87 ,MA
8/4/2020,$314.39 ,3409339,$312.50 ,$315.69 ,$311.10 ,MA
8/3/2020,$312.59 ,3908500,$311 ,$313.50 ,$309.30 ,MA
7/31/2020,$308.53 ,4684553,$310 ,$310.09 ,$305.61 ,MA
7/30/2020,$309 ,3941573,$304 ,$312.82 ,$303.04 ,MA
7/29/2020,$309.30 ,3542405,$304.50 ,$311.66 ,$304.12 ,MA
7/28/2020,$306.33 ,2116279,$308.50 ,$310.20 ,$306.03 ,MA
7/27/2020,$308.86 ,2311575,$307.06 ,$310 ,$306.02 ,MA
7/24/2020,$306.92 ,2500686,$306.48 ,$310.73 ,$304.54 ,MA
7/23/2020,$309.90 ,3118539,$313.55 ,$317.24 ,$308.72 ,MA
7/22/2020,$313.37 ,3303094,$308.13 ,$313.57 ,$308.13 ,MA
7/21/2020,$307.60 ,3563246,$313 ,$314.05 ,$306.30 ,MA
7/20/2020,$311.96 ,5279419,$301.92 ,$314.99 ,$301.92 ,MA
7/17/2020,$304.06 ,3170227,$301.73 ,$305.24 ,$299.41 ,MA
7/16/2020,$299.35 ,3312109,$302.97 ,$303.53 ,$298.91 ,MA
7/15/2020,$305.72 ,5257336,$303 ,$306.78 ,$301.39 ,MA
7/14/2020,$298.95 ,4795870,$292 ,$299.10 ,$288.65 ,MA
7/13/2020,$290.18 ,4853693,$297.86 ,$298.62 ,$290.02 ,MA
7/10/2020,$295.68 ,3030945,$294 ,$296.96 ,$291.50 ,MA
7/9/2020,$294.59 ,5043174,$299.62 ,$300.72 ,$290.56 ,MA
7/8/2020,$300.15 ,4115338,$300.91 ,$301.54 ,$297.40 ,MA
7/7/2020,$299.91 ,3633458,$303.19 ,$307.79 ,$299.40 ,MA
7/6/2020,$305.57 ,3013275,$306.65 ,$307.32 ,$303.17 ,MA
7/2/2020,$302.42 ,3290139,$304.33 ,$306.89 ,$301.31 ,MA
7/1/2020,$301.17 ,3801254,$295.96 ,$303.27 ,$295.12 ,MA
6/30/2020,$295.70 ,4283481,$293.09 ,$296.60 ,$291.01 ,MA
6/29/2020,$292.93 ,3642182,$291.34 ,$293.15 ,$285.15 ,MA
6/26/2020,$289.34 ,4922491,$296.88 ,$298.11 ,$289.17 ,MA
6/25/2020,$298.01 ,3294769,$294.16 ,$298.39 ,$290.67 ,MA
6/24/2020,$294.01 ,5086046,$305 ,$305.52 ,$293.06 ,MA
6/23/2020,$306.88 ,3801490,$307.03 ,$310.43 ,$304.42 ,MA
6/22/2020,$304.44 ,3489209,$299.60 ,$304.95 ,$297.73 ,MA
6/19/2020,$296.50 ,4533491,$309.50 ,$309.50 ,$296.50 ,MA
6/18/2020,$304.85 ,2776578,$301.83 ,$305.10 ,$300.50 ,MA
6/17/2020,$303.76 ,2566402,$305 ,$307.48 ,$303.08 ,MA
6/16/2020,$304.48 ,4018536,$305.91 ,$309.09 ,$300.11 ,MA
6/15/2020,$297.17 ,5935314,$290 ,$298.92 ,$288.75 ,MA
6/12/2020,$297.79 ,4512221,$298.79 ,$299.99 ,$290.89 ,MA
6/11/2020,$291.25 ,6505272,$305.01 ,$306.49 ,$291.06 ,MA
6/10/2020,$313.15 ,4088971,$312.39 ,$316.06 ,$310.29 ,MA
6/9/2020,$311.49 ,3314761,$309.78 ,$313.47 ,$308.20 ,MA
6/8/2020,$310.41 ,3724300,$311.06 ,$313.58 ,$307.05 ,MA
6/5/2020,$311.88 ,5058183,$306.81 ,$312.18 ,$305.65 ,MA
6/4/2020,$301.37 ,4147708,$305.44 ,$306.62 ,$299.34 ,MA
6/3/2020,$307.07 ,3429657,$305.48 ,$308.11 ,$302.21 ,MA
6/2/2020,$303.59 ,4131348,$304.99 ,$306.11 ,$301.69 ,MA
6/1/2020,$301.40 ,2845182,$300.80 ,$303.06 ,$297.90 ,MA
5/29/2020,$300.89 ,4932889,$302 ,$304.43 ,$298.87 ,MA
5/28/2020,$302.30 ,4523502,$300.98 ,$310 ,$298.84 ,MA
5/27/2020,$299.77 ,5148255,$304 ,$304.73 ,$292.12 ,MA
5/26/2020,$303.33 ,5246877,$304.62 ,$305 ,$301.94 ,MA
5/22/2020,$294.91 ,2896997,$295.06 ,$296.80 ,$293.01 ,MA
5/21/2020,$294.26 ,3944062,$299.37 ,$299.93 ,$292.75 ,MA
5/20/2020,$298.80 ,4592216,$295.75 ,$301.15 ,$295.39 ,MA
5/19/2020,$290.73 ,5211843,$289.17 ,$297.82 ,$287.49 ,MA
5/18/2020,$289.90 ,6042025,$285.46 ,$292.09 ,$285 ,MA
5/15/2020,$278.94 ,3813349,$276.04 ,$279.14 ,$273.29 ,MA
5/14/2020,$277.31 ,6294224,$270.20 ,$277.56 ,$263.96 ,MA
5/13/2020,$269.16 ,4802058,$272.30 ,$276.07 ,$264.19 ,MA
5/12/2020,$272.11 ,4031360,$280.45 ,$282.33 ,$272.11 ,MA
5/11/2020,$281.23 ,4056915,$279.50 ,$282.81 ,$277.63 ,MA
5/8/2020,$282.44 ,3217825,$283.40 ,$283.42 ,$279.50 ,MA
5/7/2020,$278.47 ,4372140,$277.81 ,$282.45 ,$277.24 ,MA
5/6/2020,$272.44 ,3261886,$276.96 ,$276.96 ,$271.55 ,MA
5/5/2020,$273.98 ,3926219,$276.84 ,$277.85 ,$273.30 ,MA
5/4/2020,$269.26 ,3747543,$265.50 ,$270.07 ,$263.01 ,MA
5/1/2020,$268.74 ,5067781,$268.70 ,$273.99 ,$267.21 ,MA
4/30/2020,$274.97 ,5898945,$278.43 ,$281.63 ,$273.41 ,MA
4/29/2020,$283.69 ,8505034,$278.45 ,$285 ,$276.26 ,MA
4/28/2020,$264.60 ,4343984,$270.40 ,$272.65 ,$262.96 ,MA
4/27/2020,$265.12 ,4099856,$260.22 ,$265.72 ,$259.51 ,MA
4/24/2020,$258.76 ,3824653,$258.43 ,$259.83 ,$252.83 ,MA
4/23/2020,$255.86 ,4270555,$259.39 ,$262.42 ,$255.27 ,MA
4/22/2020,$256.91 ,5085293,$251.46 ,$258.60 ,$251 ,MA
4/21/2020,$245.35 ,5964645,$246.65 ,$249.39 ,$244.10 ,MA
4/20/2020,$251.73 ,6042740,$254.51 ,$256.63 ,$249.67 ,MA
4/17/2020,$259.97 ,10412050,$258.25 ,$260.70 ,$251.51 ,MA
4/16/2020,$246.76 ,11455450,$258.39 ,$258.39 ,$244.71 ,MA
4/15/2020,$257.14 ,10240700,$260.51 ,$262.95 ,$255.62 ,MA
4/14/2020,$270.72 ,6354413,$269.88 ,$275.64 ,$269.20 ,MA
4/13/2020,$263.34 ,7114446,$268.20 ,$268.70 ,$255.75 ,MA
4/9/2020,$269.40 ,6662932,$275.13 ,$276 ,$267.72 ,MA
4/8/2020,$270.95 ,5690080,$262.51 ,$271.88 ,$258.91 ,MA
4/7/2020,$259.08 ,8627324,$281.61 ,$282.87 ,$258.48 ,MA
4/6/2020,$265.94 ,8636717,$252 ,$267.11 ,$250.01 ,MA
4/3/2020,$237.03 ,4162952,$236.98 ,$239.88 ,$230.31 ,MA
4/2/2020,$238.88 ,6446637,$228.39 ,$239.37 ,$227.35 ,MA
4/1/2020,$228.61 ,6646200,$230.94 ,$237.10 ,$227.10 ,MA
3/31/2020,$241.56 ,10379500,$252.46 ,$253.42 ,$241.08 ,MA
3/30/2020,$253.25 ,5765771,$245.85 ,$254.25 ,$244.65 ,MA
3/27/2020,$247.65 ,7819276,$250.24 ,$256.07 ,$244.70 ,MA
3/26/2020,$263.18 ,9961319,$257.90 ,$265.81 ,$252.62 ,MA
3/25/2020,$256.48 ,12642720,$247.90 ,$266.30 ,$240.36 ,MA
3/24/2020,$237.07 ,11654810,$215.92 ,$238.44 ,$215 ,MA
3/23/2020,$203.30 ,11588740,$203.28 ,$215.68 ,$199.99 ,MA
3/20/2020,$211.42 ,10518600,$236.02 ,$236.02 ,$210 ,MA
3/19/2020,$227.15 ,9126427,$224.01 ,$238.50 ,$211.55 ,MA
3/18/2020,$227.93 ,11352810,$222.34 ,$229.10 ,$213.22 ,MA
3/17/2020,$237.88 ,12665210,$240.48 ,$250.50 ,$231.96 ,MA
3/16/2020,$235.65 ,12111530,$234.49 ,$257.73 ,$229.26 ,MA
3/13/2020,$270.01 ,9934870,$258.78 ,$270.03 ,$245.50 ,MA
3/12/2020,$241.50 ,15031540,$244.53 ,$262.49 ,$240.93 ,MA
3/11/2020,$269.76 ,8371628,$272.95 ,$274.04 ,$263.31 ,MA
3/10/2020,$280.57 ,8131391,$276.42 ,$280.87 ,$262.86 ,MA
3/9/2020,$262.01 ,8498279,$265 ,$279.24 ,$261.18 ,MA
3/6/2020,$287.01 ,7061544,$282.69 ,$288.85 ,$278.62 ,MA
3/5/2020,$290.73 ,6621335,$295.71 ,$298.71 ,$288.24 ,MA
3/4/2020,$302.36 ,6463780,$299.11 ,$302.80 ,$292.75 ,MA
3/3/2020,$292 ,8051078,$314.59 ,$314.59 ,$290.83 ,MA
3/2/2020,$306.74 ,9688088,$298.89 ,$306.96 ,$289.44 ,MA
2/28/2020,$290.25 ,12855520,$274.89 ,$290.39 ,$273.55 ,MA
2/27/2020,$285.82 ,13814620,$285.03 ,$297.45 ,$280.94 ,MA
2/26/2020,$298.04 ,9409023,$302 ,$307.89 ,$297.89 ,MA
2/25/2020,$302.89 ,12715660,$321.34 ,$323.23 ,$300.76 ,MA
2/24/2020,$324.67 ,7816032,$317.51 ,$329.34 ,$313.84 ,MA
2/21/2020,$339.70 ,4998133,$342.55 ,$343.89 ,$335.61 ,MA
2/20/2020,$344.45 ,4315961,$345.74 ,$347.25 ,$338.17 ,MA
2/19/2020,$344.56 ,3040690,$343.99 ,$347.24 ,$342.63 ,MA
2/18/2020,$341.24 ,3600200,$341.62 ,$343.10 ,$340.39 ,MA
2/14/2020,$340.95 ,2716290,$337.46 ,$341.04 ,$337.03 ,MA
2/13/2020,$335.84 ,3001377,$332.31 ,$337.83 ,$332.13 ,MA
2/12/2020,$334.16 ,2451026,$330.82 ,$334.45 ,$329.22 ,MA
2/11/2020,$330.92 ,3449498,$335 ,$335.52 ,$329.66 ,MA
2/10/2020,$330.28 ,3848113,$325.62 ,$330.28 ,$325.51 ,MA
2/7/2020,$327 ,2584196,$328 ,$329.85 ,$325.87 ,MA
2/6/2020,$329.30 ,3422096,$329.32 ,$331.23 ,$327.68 ,MA
2/5/2020,$328.32 ,3867960,$335 ,$335 ,$324.17 ,MA
2/4/2020,$329.12 ,4158198,$328.24 ,$331.74 ,$326.29 ,MA
2/3/2020,$324.52 ,4242177,$318.80 ,$325.48 ,$318.43 ,MA
1/31/2020,$315.94 ,5586751,$323.14 ,$324.46 ,$314.50 ,MA
1/30/2020,$324.46 ,3512068,$319 ,$324.70 ,$318.01 ,MA
1/29/2020,$320.32 ,4390644,$323 ,$324.44 ,$316.77 ,MA
1/28/2020,$320.27 ,3486190,$315.80 ,$321.52 ,$315.46 ,MA
1/27/2020,$315.77 ,4367451,$315.10 ,$319.36 ,$312.50 ,MA
1/24/2020,$323.67 ,3634672,$326.57 ,$327.09 ,$321.66 ,MA
1/23/2020,$324.98 ,4188747,$325 ,$325.25 ,$322.32 ,MA
1/22/2020,$324.31 ,3518457,$324.95 ,$326.79 ,$324.12 ,MA
1/21/2020,$321.93 ,5998640,$322.41 ,$325.66 ,$321.49 ,MA
1/17/2020,$323.66 ,4821044,$321.43 ,$324.03 ,$319.24 ,MA
1/16/2020,$320.30 ,3323275,$317.50 ,$320.33 ,$314.99 ,MA
1/15/2020,$314.25 ,4664199,$312.19 ,$315.73 ,$311.04 ,MA
1/14/2020,$310.64 ,4953712,$316.18 ,$316.42 ,$309.86 ,MA
1/13/2020,$315.21 ,3237191,$313.26 ,$315.64 ,$312.90 ,MA
1/10/2020,$311.17 ,2948514,$311.58 ,$311.95 ,$308.74 ,MA
1/9/2020,$309.10 ,3293426,$308.28 ,$310.94 ,$308.02 ,MA
1/8/2020,$305.10 ,3224478,$300.78 ,$306.95 ,$300.51 ,MA
1/7/2020,$300.21 ,3195519,$301.74 ,$303.38 ,$299.88 ,MA
1/6/2020,$301.23 ,3308762,$297.36 ,$301.33 ,$296.03 ,MA
1/3/2020,$300.43 ,2501801,$299.46 ,$302.42 ,$298.60 ,MA
1/2/2020,$303.39 ,3273605,$300.46 ,$303.53 ,$299.50 ,MA
12/31/2019,$298.59 ,2478645,$296.10 ,$298.93 ,$295.77 ,MA
12/30/2019,$297.72 ,2717712,$300.83 ,$301.05 ,$295.28 ,MA
12/27/2019,$300.74 ,2042591,$300 ,$301.53 ,$298.18 ,MA
12/26/2019,$299.20 ,1373743,$298.11 ,$299.37 ,$297.80 ,MA
12/24/2019,$297.48 ,641086,$297.96 ,$298.31 ,$296.60 ,MA
12/23/2019,$297.27 ,3590598,$298.74 ,$299.83 ,$297.10 ,MA
12/20/2019,$298.57 ,5099990,$300.55 ,$300.55 ,$296.81 ,MA
12/19/2019,$297.53 ,2538119,$294.49 ,$298.18 ,$294.11 ,MA
12/18/2019,$294.74 ,2903086,$295.20 ,$297.30 ,$294.74 ,MA
12/17/2019,$296 ,3354727,$298.50 ,$298.50 ,$293.77 ,MA
12/16/2019,$296.96 ,4211227,$298.11 ,$299.48 ,$296.86 ,MA
12/13/2019,$296.09 ,3565551,$290.79 ,$296.53 ,$289.80 ,MA
12/12/2019,$292.21 ,2747594,$289.90 ,$292.75 ,$288.27 ,MA
12/11/2019,$290.05 ,2298157,$289.76 ,$290.32 ,$288.11 ,MA
12/10/2019,$288.61 ,2515656,$289 ,$290.17 ,$287.71 ,MA
12/9/2019,$289.06 ,1923545,$289.19 ,$290.96 ,$288.26 ,MA
12/6/2019,$290.40 ,2425664,$292.31 ,$292.50 ,$289.68 ,MA
12/5/2019,$289.85 ,2580420,$287.95 ,$290.95 ,$286.40 ,MA
12/4/2019,$286.84 ,2743504,$288.50 ,$289.62 ,$286.12 ,MA
12/3/2019,$287.09 ,3055880,$282.20 ,$287.60 ,$281.50 ,MA
12/2/2019,$286.47 ,3067258,$290.59 ,$290.75 ,$283.89 ,MA
11/29/2019,$292.23 ,1754443,$290.23 ,$293 ,$290.23 ,MA
11/27/2019,$291.70 ,2164246,$289.03 ,$292 ,$288.91 ,MA
11/26/2019,$289.38 ,5713033,$288.50 ,$290.65 ,$287.82 ,MA
11/25/2019,$287.61 ,3760574,$284 ,$288.99 ,$283.70 ,MA
11/22/2019,$282.57 ,2968538,$284.83 ,$285.36 ,$281.21 ,MA
11/21/2019,$284.45 ,2777172,$284.60 ,$286.52 ,$283.59 ,MA
11/20/2019,$285.38 ,2904240,$285 ,$287.73 ,$282.86 ,MA
11/19/2019,$285.31 ,3013976,$281.52 ,$286.58 ,$280.94 ,MA
11/18/2019,$280.86 ,2715979,$280 ,$281.77 ,$278.40 ,MA
11/15/2019,$280.78 ,2544631,$280.64 ,$280.90 ,$278.13 ,MA
11/14/2019,$279.63 ,2367842,$277.45 ,$279.63 ,$276.70 ,MA
11/13/2019,$278.07 ,3332189,$276.51 ,$280.46 ,$275 ,MA
11/12/2019,$277.14 ,2217315,$277.60 ,$279.50 ,$275.77 ,MA
11/11/2019,$277 ,2133817,$273.08 ,$277.13 ,$273.06 ,MA
11/8/2019,$274.89 ,2242442,$271.70 ,$274.95 ,$271.70 ,MA
11/7/2019,$272.79 ,4278195,$270.02 ,$275.08 ,$269.86 ,MA
11/6/2019,$269.86 ,3742902,$270.30 ,$271.67 ,$268.88 ,MA
11/5/2019,$269 ,4717488,$276.50 ,$276.95 ,$268.42 ,MA
11/4/2019,$276.33 ,3726638,$280.64 ,$282.24 ,$275.81 ,MA
11/1/2019,$279.05 ,2880016,$279 ,$280.39 ,$276.12 ,MA
10/31/2019,$276.81 ,5355954,$276.38 ,$279.09 ,$275.06 ,MA
10/30/2019,$277.15 ,3485477,$274.64 ,$277.47 ,$273 ,MA
10/29/2019,$274.29 ,4706662,$277.60 ,$278.29 ,$273.08 ,MA
10/28/2019,$275.93 ,3796580,$273.26 ,$275.93 ,$271.37 ,MA
10/25/2019,$270.19 ,2760188,$266.26 ,$272.18 ,$265.56 ,MA
10/24/2019,$268.75 ,3824074,$263.56 ,$269.33 ,$263.56 ,MA
10/23/2019,$260.85 ,5388707,$262.68 ,$264.19 ,$258.51 ,MA
10/22/2019,$261.26 ,5646521,$274.90 ,$275.35 ,$261.01 ,MA
10/21/2019,$274.30 ,3101525,$271.93 ,$274.36 ,$269.50 ,MA
10/18/2019,$270.63 ,4053460,$275.24 ,$276.68 ,$269.90 ,MA
10/17/2019,$276.51 ,2441017,$279.35 ,$280.44 ,$275.93 ,MA
10/16/2019,$278.27 ,2730428,$277.10 ,$279.03 ,$274.80 ,MA
10/15/2019,$278.56 ,3007130,$277.21 ,$279.96 ,$275.96 ,MA
10/14/2019,$276.38 ,2046273,$277.56 ,$278.56 ,$275.56 ,MA
10/11/2019,$275.91 ,3507559,$276.20 ,$280 ,$275.12 ,MA
10/10/2019,$273.83 ,2227859,$271.56 ,$274.71 ,$271.26 ,MA
10/9/2019,$272.24 ,2178369,$269.96 ,$273.14 ,$269.50 ,MA
10/8/2019,$267.07 ,2828627,$269.82 ,$271.08 ,$266.59 ,MA
10/7/2019,$272.19 ,2873784,$271.31 ,$273.50 ,$270.41 ,MA
10/4/2019,$274.06 ,2689619,$269.51 ,$274.48 ,$269.16 ,MA
10/3/2019,$268.29 ,3975714,$264.25 ,$268.54 ,$260.41 ,MA
10/2/2019,$264.48 ,4639092,$268.16 ,$268.94 ,$262.52 ,MA
10/1/2019,$270.94 ,3071049,$271.49 ,$273.65 ,$270.04 ,MA
9/30/2019,$271.57 ,3262064,$270.99 ,$272.07 ,$269.32 ,MA
9/27/2019,$269.13 ,3238079,$275.39 ,$275.63 ,$267.69 ,MA
9/26/2019,$273.89 ,2934854,$273.23 ,$275.44 ,$272.63 ,MA
9/25/2019,$272.75 ,4102721,$270.25 ,$272.99 ,$266.61 ,MA
9/24/2019,$271.12 ,4124310,$275.63 ,$277.44 ,$269.06 ,MA
9/23/2019,$273.15 ,3107386,$270.30 ,$273.74 ,$270 ,MA
9/20/2019,$271.17 ,5578997,$277.79 ,$278.59 ,$270.91 ,MA
9/19/2019,$275.91 ,2625815,$275.96 ,$278.15 ,$274.85 ,MA
9/18/2019,$275.10 ,2983842,$276.77 ,$276.85 ,$270.44 ,MA
9/17/2019,$276.25 ,2951770,$274.55 ,$278.63 ,$273.95 ,MA
9/16/2019,$274.08 ,2755136,$273.47 ,$275.76 ,$272.71 ,MA
9/13/2019,$276.32 ,4631135,$277.99 ,$278.15 ,$273.04 ,MA
9/12/2019,$276.40 ,5497941,$273.39 ,$278.77 ,$273.19 ,MA
9/11/2019,$269.95 ,6342251,$274.92 ,$276 ,$269.20 ,MA
9/10/2019,$272.33 ,8683760,$281.34 ,$281.50 ,$270.34 ,MA
9/9/2019,$283.36 ,4795917,$293.49 ,$293.69 ,$280.10 ,MA
9/6/2019,$291.38 ,2783349,$291.94 ,$293.07 ,$290.05 ,MA
9/5/2019,$292.08 ,3808790,$290.29 ,$293.46 ,$289.60 ,MA
9/4/2019,$286.10 ,2631560,$282.77 ,$286.21 ,$282.15 ,MA
9/3/2019,$280.11 ,2351054,$279.99 ,$282.84 ,$278.50 ,MA
8/30/2019,$281.37 ,2601312,$282.59 ,$282.96 ,$278.73 ,MA
8/29/2019,$281.38 ,2297871,$281 ,$281.98 ,$278.88 ,MA
8/28/2019,$278.24 ,2306981,$275.23 ,$278.65 ,$273.37 ,MA
8/27/2019,$276.64 ,2170169,$276.74 ,$279.09 ,$274.91 ,MA
8/26/2019,$276.43 ,2185018,$274.88 ,$276.43 ,$272.98 ,MA
8/23/2019,$271.89 ,4417798,$280 ,$282.09 ,$270.21 ,MA
8/22/2019,$280.77 ,2975974,$282.11 ,$282.89 ,$276.76 ,MA
8/21/2019,$282.01 ,2492795,$279.64 ,$282.10 ,$279.29 ,MA
8/20/2019,$277.04 ,2583697,$278.40 ,$279.56 ,$275.85 ,MA
8/19/2019,$278.07 ,2502640,$277 ,$278.57 ,$275.21 ,MA
8/16/2019,$274.36 ,2718148,$274.98 ,$275.96 ,$273.79 ,MA
8/15/2019,$271.89 ,3364264,$269.28 ,$273.15 ,$268.09 ,MA
8/14/2019,$267.15 ,3750345,$269.82 ,$272.47 ,$265.85 ,MA
8/13/2019,$274.53 ,3926426,$269.83 ,$275.37 ,$268 ,MA
8/12/2019,$270 ,3322653,$272.85 ,$274.98 ,$268.89 ,MA
8/9/2019,$274.95 ,3410530,$275.51 ,$276.90 ,$273.08 ,MA
8/8/2019,$278.04 ,4135475,$272 ,$278.08 ,$271.60 ,MA
8/7/2019,$269.31 ,4475969,$263.40 ,$270 ,$260.25 ,MA
8/6/2019,$264.68 ,4918499,$261.80 ,$265.16 ,$260.18 ,MA
8/5/2019,$256.84 ,6861319,$260 ,$262.65 ,$253.90 ,MA
8/2/2019,$269.45 ,4438017,$272 ,$272.50 ,$265.68 ,MA
8/1/2019,$274.16 ,4988113,$273.93 ,$279.31 ,$271.64 ,MA
7/31/2019,$272.27 ,5513056,$278.67 ,$278.98 ,$265.69 ,MA
7/30/2019,$278.16 ,3961013,$279.34 ,$282.37 ,$275.45 ,MA
7/29/2019,$281.44 ,3677650,$283.12 ,$283.33 ,$280.43 ,MA
7/26/2019,$282.07 ,2942391,$280.60 ,$282.29 ,$280.08 ,MA
7/25/2019,$279.35 ,2312275,$280 ,$280.90 ,$277.55 ,MA
7/24/2019,$280.25 ,2805211,$278.17 ,$280.30 ,$276.38 ,MA
7/23/2019,$278.97 ,2275405,$280 ,$280.42 ,$276.90 ,MA
7/22/2019,$278.61 ,2093004,$276.91 ,$279.36 ,$276.07 ,MA
7/19/2019,$275.60 ,3048222,$279.43 ,$279.48 ,$275.42 ,MA
