Date,Close,Volume,Open,High,Low,stock
2/24/2021,"$3,159.53 ",3011275,"$3,166.75 ","$3,171.23 ","$3,125.38 ",AMZN
2/23/2021,"$3,194.50 ",4677222,"$3,127.03 ","$3,204.73 ","$3,093.60 ",AMZN
2/22/2021,"$3,180.74 ",3515679,"$3,208.13 ","$3,232.32 ","$3,172.26 ",AMZN
2/19/2021,"$3,249.90 ",4305184,"$3,328.23 ","$3,333.50 ","$3,245.75 ",AMZN
2/18/2021,"$3,328.23 ",3033607,"$3,282.42 ","$3,338 ","$3,273.94 ",AMZN
2/17/2021,"$3,308.64 ",3302099,"$3,263.60 ","$3,320.91 ","$3,259.50 ",AMZN
2/16/2021,"$3,268.95 ",2574721,"$3,254.05 ","$3,308.30 ","$3,253.59 ",AMZN
2/12/2021,"$3,277.71 ",2335339,"$3,250 ","$3,280.25 ","$3,233.31 ",AMZN
2/11/2021,"$3,262.13 ",2301417,"$3,292 ","$3,292 ","$3,248.06 ",AMZN
2/10/2021,"$3,286.58 ",3151550,"$3,314 ","$3,317.95 ","$3,254 ",AMZN
2/9/2021,"$3,305 ",2203526,"$3,312.49 ","$3,338 ","$3,297.84 ",AMZN
2/8/2021,"$3,322.94 ",3257391,"$3,358.50 ","$3,365.00 ","$3,304 ",AMZN
2/5/2021,"$3,352.15 ",3620808,"$3,319 ","$3,377 ","$3,302.71 ",AMZN
2/4/2021,"$3,331 ",3670661,"$3,330 ","$3,347 ","$3,277.75 ",AMZN
2/3/2021,"$3,312.53 ",7088781,"$3,425.01 ","$3,434 ","$3,308.62 ",AMZN
2/2/2021,"$3,380 ",7098637,"$3,380 ","$3,427.74 ","$3,361.13 ",AMZN
2/1/2021,"$3,342.88 ",4160212,"$3,242.36 ","$3,350.26 ","$3,235.03 ",AMZN
1/29/2021,"$3,206.20 ",4293556,"$3,230 ","$3,236.99 ","$3,184.55 ",AMZN
1/28/2021,"$3,237.62 ",3149228,"$3,235.04 ","$3,301.68 ","$3,228.69 ",AMZN
1/27/2021,"$3,232.58 ",4660158,"$3,341.49 ","$3,346.52 ","$3,207.08 ",AMZN
1/26/2021,"$3,326.13 ",2955235,"$3,296.36 ","$3,338 ","$3,282.87 ",AMZN
1/25/2021,"$3,294 ",3749758,"$3,328.50 ","$3,363.89 ","$3,243.15 ",AMZN
1/22/2021,"$3,292.23 ",2821914,"$3,304.31 ","$3,321.91 ","$3,283.16 ",AMZN
1/21/2021,"$3,306.99 ",4945051,"$3,293 ","$3,348.55 ","$3,289.57 ",AMZN
1/20/2021,"$3,263.38 ",5309835,"$3,181.99 ","$3,279.80 ","$3,175 ",AMZN
1/19/2021,"$3,120.76 ",3305142,"$3,107 ","$3,145 ","$3,096 ",AMZN
1/15/2021,"$3,104.25 ",4243995,"$3,123.02 ","$3,142.55 ","$3,095.17 ",AMZN
1/14/2021,"$3,127.47 ",3070919,"$3,167.52 ","$3,178.00 ","$3,120.59 ",AMZN
1/13/2021,"$3,165.89 ",3321244,"$3,128.44 ","$3,189.95 ","$3,122.08 ",AMZN
1/12/2021,"$3,120.83 ",3514582,"$3,120 ","$3,142.14 ","$3,086 ",AMZN
1/11/2021,"$3,114.21 ",3669095,"$3,148.01 ","$3,156.38 ","$3,110 ",AMZN
1/8/2021,"$3,182.70 ",3537744,"$3,180 ","$3,190.64 ","$3,142.20 ",AMZN
1/7/2021,"$3,162.16 ",3514545,"$3,157 ","$3,208.54 ","$3,155 ",AMZN
1/6/2021,"$3,138.38 ",4394815,"$3,146.48 ","$3,197.51 ","$3,131.16 ",AMZN
1/5/2021,"$3,218.51 ",2655548,"$3,166.01 ","$3,223.38 ","$3,165.06 ",AMZN
1/4/2021,"$3,186.63 ",4411449,"$3,270 ","$3,272 ","$3,144.02 ",AMZN
12/31/2020,"$3,256.93 ",2957206,"$3,275 ","$3,282.92 ","$3,241.20 ",AMZN
12/30/2020,"$3,285.85 ",3209310,"$3,341 ","$3,342.10 ","$3,282.47 ",AMZN
12/29/2020,"$3,322 ",4872933,"$3,309.94 ","$3,350.65 ","$3,281.22 ",AMZN
12/28/2020,"$3,283.96 ",5686787,"$3,194 ","$3,304 ","$3,172.69 ",AMZN
12/24/2020,"$3,172.69 ",1451917,"$3,193.90 ","$3,202 ","$3,169 ",AMZN
12/23/2020,"$3,185.27 ",2093787,"$3,205 ","$3,210.13 ","$3,184.17 ",AMZN
12/22/2020,"$3,206.52 ",2381781,"$3,202.84 ","$3,222 ","$3,180.08 ",AMZN
12/21/2020,"$3,206.18 ",3836846,"$3,200.01 ","$3,226.97 ","$3,166 ",AMZN
12/18/2020,"$3,201.65 ",5995713,"$3,243.99 ","$3,249.42 ","$3,171.60 ",AMZN
12/17/2020,"$3,236.08 ",3474347,"$3,250 ","$3,263.51 ","$3,221 ",AMZN
12/16/2020,"$3,240.96 ",4427616,"$3,176.01 ","$3,247 ","$3,163.68 ",AMZN
12/15/2020,"$3,165.12 ",3323686,"$3,181.01 ","$3,188.50 ","$3,130.49 ",AMZN
12/14/2020,"$3,156.97 ",4155794,"$3,143 ","$3,190.47 ","$3,126 ",AMZN
12/11/2020,"$3,116.42 ",3064695,"$3,096.66 ","$3,118.67 ","$3,072.82 ",AMZN
12/10/2020,"$3,101.49 ",3030186,"$3,088.99 ","$3,142.10 ","$3,076 ",AMZN
12/9/2020,"$3,104.20 ",4100836,"$3,167.89 ","$3,174.43 ","$3,088 ",AMZN
12/8/2020,"$3,177.29 ",3286303,"$3,158.90 ","$3,184.13 ","$3,120.02 ",AMZN
12/7/2020,"$3,158 ",2751316,"$3,156.48 ","$3,180.76 ","$3,141.69 ",AMZN
12/4/2020,"$3,162.58 ",2913611,"$3,198.21 ","$3,198.21 ","$3,158.76 ",AMZN
12/3/2020,"$3,186.73 ",2892039,"$3,205.46 ","$3,228.64 ","$3,181.31 ",AMZN
12/2/2020,"$3,203.53 ",3129304,"$3,221.65 ","$3,232 ","$3,173.26 ",AMZN
12/1/2020,"$3,220.08 ",4544382,"$3,188.50 ","$3,248.95 ","$3,157.18 ",AMZN
11/30/2020,"$3,168.04 ",4063916,"$3,208.48 ","$3,228.39 ","$3,125.55 ",AMZN
11/27/2020,"$3,195.34 ",2392867,"$3,211.26 ","$3,216.19 ","$3,190.05 ",AMZN
11/25/2020,"$3,185.07 ",3790403,"$3,141.87 ","$3,198 ","$3,140.26 ",AMZN
11/24/2020,"$3,118.06 ",3602102,"$3,100.50 ","$3,134.25 ","$3,086.26 ",AMZN
11/23/2020,"$3,098.39 ",4708887,"$3,116.70 ","$3,139.75 ","$3,065.46 ",AMZN
11/20/2020,"$3,099.40 ",3380138,"$3,117.02 ","$3,132.89 ","$3,098.05 ",AMZN
11/19/2020,"$3,117.02 ",3010270,"$3,105.31 ","$3,125 ","$3,080.92 ",AMZN
11/18/2020,"$3,105.46 ",2916836,"$3,134 ","$3,140 ","$3,105.10 ",AMZN
11/17/2020,"$3,135.66 ",3444735,"$3,183.55 ","$3,189.25 ","$3,135.26 ",AMZN
11/16/2020,"$3,131.06 ",3808676,"$3,093.20 ","$3,142.70 ","$3,072.69 ",AMZN
11/13/2020,"$3,128.81 ",3762587,"$3,122 ","$3,141.72 ","$3,085.39 ",AMZN
11/12/2020,"$3,110.28 ",4371208,"$3,159.95 ","$3,175.88 ","$3,086.05 ",AMZN
11/11/2020,"$3,137.39 ",4366923,"$3,061.78 ","$3,139.15 ","$3,050 ",AMZN
11/10/2020,"$3,035.02 ",6590956,"$3,095.02 ","$3,114 ","$3,019.48 ",AMZN
11/9/2020,"$3,143.74 ",7190406,"$3,231.03 ","$3,289 ","$3,112.11 ",AMZN
11/6/2020,"$3,311.37 ",4647330,"$3,304.64 ","$3,322 ","$3,232 ",AMZN
11/5/2020,"$3,322 ",5789285,"$3,319.97 ","$3,366.80 ","$3,288.88 ",AMZN
11/4/2020,"$3,241.16 ",6839041,"$3,159.99 ","$3,244.85 ","$3,139.73 ",AMZN
11/3/2020,"$3,048.41 ",4897880,"$3,018.53 ","$3,074.90 ","$2,980.98 ",AMZN
11/2/2020,"$3,004.48 ",7257350,"$3,061.74 ","$3,079.71 ","$2,950.12 ",AMZN
10/30/2020,"$3,036.15 ",8396081,"$3,157.75 ","$3,167.00 ","$3,019 ",AMZN
10/29/2020,"$3,211.01 ",6596529,"$3,201.27 ","$3,257.25 ","$3,164 ",AMZN
10/28/2020,"$3,162.78 ",5588330,"$3,249.30 ","$3,264.02 ","$3,162.47 ",AMZN
10/27/2020,"$3,286.33 ",4291047,"$3,224.94 ","$3,291.66 ","$3,211.30 ",AMZN
10/26/2020,"$3,207.04 ",5901151,"$3,198.74 ","$3,282.98 ","$3,153.30 ",AMZN
10/23/2020,"$3,204.40 ",3466687,"$3,191 ","$3,205.33 ","$3,140 ",AMZN
10/22/2020,"$3,176.40 ",4212005,"$3,189.87 ","$3,198.75 ","$3,121.94 ",AMZN
10/21/2020,"$3,184.94 ",4592736,"$3,212.50 ","$3,233.88 ","$3,160 ",AMZN
10/20/2020,"$3,217.01 ",4509678,"$3,222.28 ","$3,266 ","$3,192.01 ",AMZN
10/19/2020,"$3,207.21 ",5223626,"$3,299.61 ","$3,329 ","$3,192.74 ",AMZN
10/16/2020,"$3,272.71 ",6474353,"$3,363.23 ","$3,399.66 ","$3,160 ",AMZN
10/15/2020,"$3,338.65 ",5223448,"$3,292.01 ","$3,355.88 ","$3,280 ",AMZN
10/14/2020,"$3,363.71 ",5828916,"$3,447 ","$3,464.88 ","$3,340 ",AMZN
10/13/2020,"$3,443.63 ",5744697,"$3,467.99 ","$3,492.38 ","$3,424.22 ",AMZN
10/12/2020,"$3,442.93 ",8364198,"$3,349.94 ","$3,496.24 ","$3,339.55 ",AMZN
10/9/2020,"$3,286.65 ",4907871,"$3,210 ","$3,288.99 ","$3,197.83 ",AMZN
10/8/2020,"$3,190.55 ",3174114,"$3,224.99 ","$3,233.29 ","$3,174.99 ",AMZN
10/7/2020,"$3,195.69 ",4309439,"$3,135 ","$3,200 ","$3,132.39 ",AMZN
10/6/2020,"$3,099.96 ",5086857,"$3,165 ","$3,182 ","$3,090 ",AMZN
10/5/2020,"$3,199.20 ",3775332,"$3,145.84 ","$3,202.53 ","$3,140.85 ",AMZN
10/2/2020,"$3,125 ",5613098,"$3,153.63 ","$3,195.80 ","$3,123 ",AMZN
10/1/2020,"$3,221.26 ",4971922,"$3,208 ","$3,224 ","$3,172 ",AMZN
9/30/2020,"$3,148.73 ",4896101,"$3,141.14 ","$3,212.88 ","$3,133.99 ",AMZN
9/29/2020,"$3,144.88 ",3503398,"$3,175.39 ","$3,188.26 ","$3,132.54 ",AMZN
9/28/2020,"$3,174.05 ",4224165,"$3,148.85 ","$3,175.04 ","$3,117.17 ",AMZN
9/25/2020,"$3,095.13 ",4615202,"$3,054.86 ","$3,101.54 ","$2,999 ",AMZN
9/24/2020,"$3,019.79 ",5529392,"$2,977.79 ","$3,069.30 ","$2,965 ",AMZN
9/23/2020,"$2,999.86 ",5652665,"$3,120.43 ","$3,127.00 ","$2,992.38 ",AMZN
9/22/2020,"$3,128.99 ",6948816,"$3,033.84 ","$3,133.99 ","$3,000.20 ",AMZN
9/21/2020,"$2,960.47 ",6117925,"$2,906.50 ","$2,962 ","$2,871 ",AMZN
9/18/2020,"$2,954.91 ",8892580,"$3,031.74 ","$3,037.80 ","$2,905.54 ",AMZN
9/17/2020,"$3,008.73 ",6449050,"$3,009.25 ","$3,029.43 ","$2,972.55 ",AMZN
9/16/2020,"$3,078.10 ",4531189,"$3,179.99 ","$3,187.24 ","$3,074.15 ",AMZN
9/15/2020,"$3,156.13 ",4021535,"$3,136.16 ","$3,175.02 ","$3,108.92 ",AMZN
9/14/2020,"$3,102.97 ",4529596,"$3,172.94 ","$3,187.39 ","$3,096 ",AMZN
9/11/2020,"$3,116.22 ",5093982,"$3,208.69 ","$3,217.34 ","$3,083.98 ",AMZN
9/10/2020,"$3,175.11 ",5330741,"$3,307.22 ","$3,349.89 ","$3,170.55 ",AMZN
9/9/2020,"$3,268.61 ",5188675,"$3,202.99 ","$3,303.18 ","$3,185 ",AMZN
9/8/2020,"$3,149.84 ",6094205,"$3,144 ","$3,250.85 ","$3,130 ",AMZN
9/4/2020,"$3,294.62 ",8781754,"$3,318 ","$3,381.50 ","$3,111.13 ",AMZN
9/3/2020,"$3,368 ",8161113,"$3,485 ","$3,488.41 ","$3,303 ",AMZN
9/2/2020,"$3,531.45 ",3931476,"$3,547 ","$3,552.25 ","$3,486.69 ",AMZN
9/1/2020,"$3,499.12 ",3476407,"$3,489.58 ","$3,513.87 ","$3,467 ",AMZN
8/31/2020,"$3,450.96 ",4185885,"$3,408.99 ","$3,495 ","$3,405 ",AMZN
8/28/2020,"$3,401.80 ",2896978,"$3,423 ","$3,433.37 ","$3,386.50 ",AMZN
8/27/2020,"$3,400 ",4264795,"$3,450.05 ","$3,453 ","$3,378 ",AMZN
8/26/2020,"$3,441.85 ",6508743,"$3,351.11 ","$3,451.74 ","$3,344.57 ",AMZN
8/25/2020,"$3,346.49 ",3992842,"$3,294.99 ","$3,357.40 ","$3,267 ",AMZN
8/24/2020,"$3,307.46 ",4666258,"$3,310.15 ","$3,380.32 ","$3,257.56 ",AMZN
8/21/2020,"$3,284.72 ",3575862,"$3,295 ","$3,314.40 ","$3,275.39 ",AMZN
8/20/2020,"$3,297.37 ",3332478,"$3,252 ","$3,312.62 ","$3,238 ",AMZN
8/19/2020,"$3,260.48 ",4185137,"$3,303.01 ","$3,315.90 ","$3,256.00 ",AMZN
8/18/2020,"$3,312.49 ",5345974,"$3,212 ","$3,320 ","$3,205.82 ",AMZN
8/17/2020,"$3,182.41 ",2691237,"$3,173.12 ","$3,194.97 ","$3,154.18 ",AMZN
8/14/2020,"$3,148.02 ",2751723,"$3,178.18 ","$3,178.24 ","$3,120 ",AMZN
8/13/2020,"$3,161.02 ",3149043,"$3,182.99 ","$3,217.52 ","$3,155 ",AMZN
8/12/2020,"$3,162.24 ",3527229,"$3,108 ","$3,174.39 ","$3,101.42 ",AMZN
8/11/2020,"$3,080.67 ",3718057,"$3,113.20 ","$3,159.22 ","$3,073 ",AMZN
8/10/2020,"$3,148.16 ",3167274,"$3,170.31 ","$3,172.51 ","$3,101.52 ",AMZN
8/7/2020,"$3,167.46 ",3936127,"$3,224.01 ","$3,240.81 ","$3,140.67 ",AMZN
8/6/2020,"$3,225 ",3940602,"$3,194.36 ","$3,247.47 ","$3,165.43 ",AMZN
8/5/2020,"$3,205.03 ",3930025,"$3,143.77 ","$3,213.59 ","$3,127.30 ",AMZN
8/4/2020,"$3,138.83 ",4694294,"$3,101.21 ","$3,167.24 ","$3,101.21 ",AMZN
8/3/2020,"$3,111.89 ",5074663,"$3,180.51 ","$3,184 ","$3,104 ",AMZN
7/31/2020,"$3,164.68 ",8083369,"$3,244 ","$3,246.82 ","$3,151 ",AMZN
7/30/2020,"$3,051.88 ",6128265,"$3,014 ","$3,092 ","$3,005 ",AMZN
7/29/2020,"$3,033.53 ",2974060,"$3,030.99 ","$3,039.16 ","$2,996.77 ",AMZN
7/28/2020,"$3,000.33 ",3126651,"$3,054.27 ","$3,077.09 ","$2,995.76 ",AMZN
7/27/2020,"$3,055.21 ",4170492,"$3,062 ","$3,098 ","$3,015.77 ",AMZN
7/24/2020,"$3,008.91 ",5632413,"$2,930 ","$3,031.58 ","$2,888 ",AMZN
7/23/2020,"$2,986.55 ",5656906,"$3,098.27 ","$3,098.27 ","$2,970 ",AMZN
7/22/2020,"$3,099.91 ",4104225,"$3,125 ","$3,150.00 ","$3,065.26 ",AMZN
7/21/2020,"$3,138.29 ",6134965,"$3,232.49 ","$3,240.58 ","$3,105.72 ",AMZN
7/20/2020,"$3,196.84 ",7598176,"$3,000.20 ","$3,201.36 ","$2,994.02 ",AMZN
7/17/2020,"$2,961.97 ",4761319,"$3,009 ","$3,024 ","$2,948.45 ",AMZN
7/16/2020,"$2,999.90 ",6394246,"$2,971.06 ","$3,032 ","$2,918.23 ",AMZN
7/15/2020,"$3,008.87 ",5788874,"$3,080.23 ","$3,098.35 ","$2,973.18 ",AMZN
7/14/2020,"$3,084 ",7231933,"$3,089 ","$3,127.38 ","$2,950 ",AMZN
7/13/2020,"$3,104 ",7720420,"$3,251.06 ","$3,344.29 ","$3,068.39 ",AMZN
7/10/2020,"$3,200 ",5485982,"$3,191.76 ","$3,215 ","$3,135.70 ",AMZN
7/9/2020,"$3,182.63 ",6388659,"$3,115.99 ","$3,193.88 ","$3,074.00 ",AMZN
7/8/2020,"$3,081.11 ",5037635,"$3,022.61 ","$3,083.97 ","$3,012.43 ",AMZN
7/7/2020,"$3,000.12 ",5257514,"$3,058.55 ","$3,069.55 ","$2,990 ",AMZN
7/6/2020,"$3,057.04 ",6880642,"$2,934.97 ","$3,059.88 ","$2,930 ",AMZN
7/2/2020,"$2,890.30 ",6593387,"$2,912.01 ","$2,955.56 ","$2,871.10 ",AMZN
7/1/2020,"$2,878.70 ",6363439,"$2,757.99 ","$2,895 ","$2,754 ",AMZN
6/30/2020,"$2,758.82 ",3769686,"$2,685.07 ","$2,769.63 ","$2,675.03 ",AMZN
6/29/2020,"$2,680.38 ",4223422,"$2,690.01 ","$2,696.80 ","$2,630.08 ",AMZN
6/26/2020,"$2,692.87 ",6500784,"$2,775.06 ","$2,782.57 ","$2,688 ",AMZN
6/25/2020,"$2,754.58 ",2968657,"$2,739.55 ","$2,756.23 ","$2,712.14 ",AMZN
6/24/2020,"$2,734.40 ",4526605,"$2,780 ","$2,796 ","$2,721 ",AMZN
6/23/2020,"$2,764.41 ",4231707,"$2,726.02 ","$2,783.11 ","$2,718.04 ",AMZN
6/22/2020,"$2,713.82 ",3208780,"$2,684.50 ","$2,715 ","$2,669 ",AMZN
6/19/2020,"$2,675.01 ",5776963,"$2,678.08 ","$2,697.43 ","$2,659 ",AMZN
6/18/2020,"$2,653.98 ",2487774,"$2,647.01 ","$2,659.64 ","$2,636.11 ",AMZN
6/17/2020,"$2,640.98 ",2959316,"$2,647.50 ","$2,655 ","$2,631.82 ",AMZN
6/16/2020,"$2,615.27 ",3595649,"$2,620 ","$2,620 ","$2,576 ",AMZN
6/15/2020,"$2,572.68 ",3873335,"$2,526.60 ","$2,584 ","$2,508.00 ",AMZN
6/12/2020,"$2,545.02 ",5436127,"$2,601.21 ","$2,621.48 ","$2,503.35 ",AMZN
6/11/2020,"$2,557.96 ",5800107,"$2,603.50 ","$2,671.38 ","$2,536.23 ",AMZN
6/10/2020,"$2,647.45 ",4946031,"$2,645 ","$2,722.35 ","$2,626.26 ",AMZN
6/9/2020,"$2,600.86 ",5175950,"$2,529.44 ","$2,626.43 ","$2,525 ",AMZN
6/8/2020,"$2,524.06 ",3970654,"$2,500.20 ","$2,530 ","$2,487.34 ",AMZN
6/5/2020,"$2,483 ",3306445,"$2,444.51 ","$2,488.65 ","$2,437.13 ",AMZN
6/4/2020,"$2,460.60 ",2948710,"$2,477.43 ","$2,507.54 ","$2,450.01 ",AMZN
6/3/2020,"$2,478.40 ",2671024,"$2,468.01 ","$2,488 ","$2,461.17 ",AMZN
6/2/2020,"$2,472.41 ",2529903,"$2,467 ","$2,473.53 ","$2,445.31 ",AMZN
6/1/2020,"$2,471.04 ",2938032,"$2,448 ","$2,476.93 ","$2,444.17 ",AMZN
5/29/2020,"$2,442.37 ",3529329,"$2,415.94 ","$2,442.37 ","$2,398.20 ",AMZN
5/28/2020,"$2,401.10 ",3193136,"$2,384.33 ","$2,436.97 ","$2,378.23 ",AMZN
5/27/2020,"$2,410.39 ",5056945,"$2,404.99 ","$2,413.58 ","$2,330 ",AMZN
5/26/2020,"$2,421.86 ",3568153,"$2,458 ","$2,462 ","$2,414.06 ",AMZN
5/22/2020,"$2,436.88 ",2867079,"$2,455.01 ","$2,469.85 ","$2,430.13 ",AMZN
5/21/2020,"$2,446.74 ",5114403,"$2,500 ","$2,525.45 ","$2,442.54 ",AMZN
5/20/2020,"$2,497.94 ",3998143,"$2,477.87 ","$2,500.01 ","$2,467.27 ",AMZN
5/19/2020,"$2,449.33 ",4320498,"$2,429.83 ","$2,485.00 ","$2,428.97 ",AMZN
5/18/2020,"$2,426.26 ",4366572,"$2,404.35 ","$2,433 ","$2,384.01 ",AMZN
5/15/2020,"$2,409.78 ",4234951,"$2,368.52 ","$2,411 ","$2,356.37 ",AMZN
5/14/2020,"$2,388.85 ",3648128,"$2,361.01 ","$2,391.37 ","$2,353.21 ",AMZN
5/13/2020,"$2,367.92 ",4782919,"$2,366.80 ","$2,407.70 ","$2,337.81 ",AMZN
5/12/2020,"$2,356.95 ",3074916,"$2,411.85 ","$2,419.00 ","$2,355 ",AMZN
5/11/2020,"$2,409 ",3259231,"$2,374.70 ","$2,419.67 ","$2,372.11 ",AMZN
5/8/2020,"$2,379.61 ",3211228,"$2,372.14 ","$2,387.24 ","$2,357 ",AMZN
5/7/2020,"$2,367.61 ",3396411,"$2,374.78 ","$2,376 ","$2,343.11 ",AMZN
5/6/2020,"$2,351.26 ",3117814,"$2,329.44 ","$2,357.45 ","$2,320 ",AMZN
5/5/2020,"$2,317.80 ",3242496,"$2,340 ","$2,351 ","$2,307.13 ",AMZN
5/4/2020,"$2,315.99 ",4865926,"$2,256.38 ","$2,326.98 ","$2,256.38 ",AMZN
5/1/2020,"$2,286.04 ",9772605,"$2,336.80 ","$2,362.44 ","$2,258.19 ",AMZN
4/30/2020,"$2,474 ",9534611,"$2,419.84 ","$2,475 ","$2,396.01 ",AMZN
4/29/2020,"$2,372.71 ",4591593,"$2,330.01 ","$2,391.89 ","$2,310 ",AMZN
4/28/2020,"$2,314.08 ",5269446,"$2,372.10 ","$2,373.50 ","$2,306 ",AMZN
4/27/2020,"$2,376 ",5645645,"$2,443.20 ","$2,444.88 ","$2,363 ",AMZN
4/24/2020,"$2,410.22 ",3831797,"$2,417 ","$2,420.43 ","$2,382 ",AMZN
4/23/2020,"$2,399.45 ",5066552,"$2,399.98 ","$2,424.22 ","$2,382.08 ",AMZN
4/22/2020,"$2,363.49 ",4218295,"$2,369 ","$2,394 ","$2,351 ",AMZN
4/21/2020,"$2,328.12 ",7476679,"$2,416.61 ","$2,428.31 ","$2,279.66 ",AMZN
4/20/2020,"$2,393.61 ",5770694,"$2,389.95 ","$2,444.98 ","$2,386.05 ",AMZN
4/17/2020,"$2,375 ",7930010,"$2,372.33 ","$2,400 ","$2,316.02 ",AMZN
4/16/2020,"$2,408.19 ",12038200,"$2,346 ","$2,461.00 ","$2,335 ",AMZN
4/15/2020,"$2,307.68 ",6866567,"$2,257.68 ","$2,333.37 ","$2,245 ",AMZN
4/14/2020,"$2,283.32 ",8087193,"$2,200.47 ","$2,292 ","$2,186.21 ",AMZN
4/13/2020,"$2,168.87 ",6716709,"$2,040 ","$2,180 ","$2,038 ",AMZN
4/9/2020,"$2,042.76 ",4655617,"$2,044.30 ","$2,053 ","$2,017.66 ",AMZN
4/8/2020,"$2,043 ",3977313,"$2,021 ","$2,044 ","$2,011.15 ",AMZN
4/7/2020,"$2,011.60 ",5113983,"$2,017.11 ","$2,035.72 ","$1,997.62 ",AMZN
4/6/2020,"$1,997.59 ",5773181,"$1,936 ","$1,998.52 ","$1,930.02 ",AMZN
4/3/2020,"$1,906.59 ",3609870,"$1,911.15 ","$1,926.33 ","$1,889.15 ",AMZN
4/2/2020,"$1,918.83 ",4335985,"$1,901.64 ","$1,927.53 ","$1,890 ",AMZN
4/1/2020,"$1,907.70 ",4121875,"$1,932.97 ","$1,944.96 ","$1,893 ",AMZN
3/31/2020,"$1,949.72 ",5123626,"$1,964.35 ","$1,993.02 ","$1,944.01 ",AMZN
3/30/2020,"$1,963.95 ",6126087,"$1,922.83 ","$1,973.63 ","$1,912.34 ",AMZN
3/27/2020,"$1,900.10 ",5387897,"$1,930.86 ","$1,939.79 ","$1,899.92 ",AMZN
3/26/2020,"$1,955.49 ",6235118,"$1,902 ","$1,956.49 ","$1,889.29 ",AMZN
3/25/2020,"$1,885.84 ",6479073,"$1,920.69 ","$1,950.26 ","$1,885.78 ",AMZN
3/24/2020,"$1,940.10 ",7147080,"$1,951.50 ","$1,955 ","$1,900.34 ",AMZN
3/23/2020,"$1,902.83 ",7808489,"$1,827.75 ","$1,919.40 ","$1,812 ",AMZN
3/20/2020,"$1,846.09 ",9817850,"$1,926.31 ","$1,957 ","$1,820.73 ",AMZN
3/19/2020,"$1,880.93 ",10399940,"$1,860 ","$1,945 ","$1,832.65 ",AMZN
3/18/2020,"$1,830 ",9645218,"$1,750 ","$1,841.66 ","$1,745 ",AMZN
3/17/2020,"$1,807.84 ",10917130,"$1,775.47 ","$1,857.78 ","$1,689.24 ",AMZN
3/16/2020,"$1,689.15 ",8917265,"$1,641.51 ","$1,759.45 ","$1,626.03 ",AMZN
3/13/2020,"$1,785 ",8809725,"$1,755 ","$1,786.31 ","$1,680.62 ",AMZN
3/12/2020,"$1,676.61 ",11346210,"$1,721.98 ","$1,765 ","$1,675 ",AMZN
3/11/2020,"$1,820.86 ",5646831,"$1,857.85 ","$1,871.32 ","$1,801.50 ",AMZN
3/10/2020,"$1,891.82 ",7133310,"$1,870.88 ","$1,894.27 ","$1,818.17 ",AMZN
3/9/2020,"$1,800.61 ",7813232,"$1,773.86 ","$1,862.77 ","$1,761.29 ",AMZN
3/6/2020,"$1,901.09 ",5273580,"$1,875 ","$1,910.87 ","$1,869.50 ",AMZN
3/5/2020,"$1,924.03 ",4748210,"$1,933 ","$1,960.72 ","$1,910 ",AMZN
3/4/2020,"$1,975.83 ",4772919,"$1,946.57 ","$1,978 ","$1,922 ",AMZN
3/3/2020,"$1,908.99 ",7534491,"$1,975.37 ","$1,996.33 ","$1,888.09 ",AMZN
3/2/2020,"$1,953.95 ",6761651,"$1,906.49 ","$1,954.51 ","$1,870 ",AMZN
2/28/2020,"$1,883.75 ",9493797,"$1,814.63 ","$1,889.76 ","$1,811.13 ",AMZN
2/27/2020,"$1,884.30 ",8143993,"$1,934.38 ","$1,975 ","$1,882.76 ",AMZN
2/26/2020,"$1,979.59 ",5240402,"$1,970.28 ","$2,014.67 ","$1,960.45 ",AMZN
2/25/2020,"$1,972.74 ",6219094,"$2,026.42 ","$2,034.60 ","$1,958.42 ",AMZN
2/24/2020,"$2,009.29 ",6546997,"$2,003.18 ","$2,039.30 ","$1,987.97 ",AMZN
2/21/2020,"$2,095.97 ",4650740,"$2,142.15 ","$2,144.55 ","$2,088 ",AMZN
2/20/2020,"$2,153.10 ",3131342,"$2,173.07 ","$2,176.79 ","$2,127.45 ",AMZN
2/19/2020,"$2,170.22 ",2561165,"$2,167.80 ","$2,185.10 ","$2,161.12 ",AMZN
2/18/2020,"$2,155.67 ",2951070,"$2,125.02 ","$2,166.07 ","$2,124.11 ",AMZN
2/14/2020,"$2,134.87 ",2606169,"$2,155.68 ","$2,159.04 ","$2,125.89 ",AMZN
2/13/2020,"$2,149.87 ",3031791,"$2,144.99 ","$2,170.28 ","$2,142 ",AMZN
2/12/2020,"$2,160 ",3334264,"$2,163.20 ","$2,180.25 ","$2,155.29 ",AMZN
2/11/2020,"$2,150.80 ",5746011,"$2,150.90 ","$2,185.95 ","$2,136 ",AMZN
2/10/2020,"$2,133.91 ",5056235,"$2,085.01 ","$2,135.60 ","$2,084.96 ",AMZN
2/7/2020,"$2,079.28 ",5095347,"$2,041.99 ","$2,098.53 ","$2,038.10 ",AMZN
2/6/2020,"$2,050.23 ",3182954,"$2,041.02 ","$2,056.30 ","$2,024.80 ",AMZN
2/5/2020,"$2,039.87 ",4376174,"$2,071.02 ","$2,071.02 ","$2,032 ",AMZN
2/4/2020,"$2,049.67 ",5289338,"$2,029.88 ","$2,059.80 ","$2,015.37 ",AMZN
